;dur_ttl;dur_outer;l_dur_ttl;l_dur_outer
185.90.116.45;1294.41690444758;1236.318111423271;0.0;0.0
185.90.118.90;88.32192420959998;80.39402961729999;0.0;0.0
185.90.14.6;4.39095497131;0.5710124969479999;0.0;0.0
185.90.97.114;52663.95401953922;50083.99677276961;0.0;0.0
185.91.0.38;396888.67592799116;372260.16855237575;0.0;0.0
185.91.10.212;3938.33279609803;3709.9714279241357;0.0;0.0
185.91.12.57;180338.13858036228;172042.67072679108;0.0;0.0
185.91.13.70;18048.246145260495;17150.793075552603;0.0;0.0
185.91.14.71;145421.52690889707;131773.2830047603;0.0;0.0
185.91.15.1;107914.34192661285;100684.05699732376;0.0;0.0
185.91.15.129;4499.77779387748;4131.778001778807;0.0;0.0
185.91.18.228;181550.13537412728;173842.40627293917;0.0;0.0
185.91.18.242;6559.27228928438;6120.522022248044;0.0;0.0
185.91.21.123;166906.7203997532;148082.9143523672;0.0;0.0
185.91.28.56;11651.540040958973;10518.165111529204;0.0;0.0
185.91.3.110;10303.968906397;8414.766311646827;0.0;0.0
185.91.3.188;564497.5197315695;513179.30364602443;0.0;0.0
185.91.3.251;2543.2298183473;2400.133371350542;0.0;0.0
185.91.30.223;95574.48983193854;89372.7757930717;0.0;0.0
185.91.31.18;86994.88067627333;83211.27486226354;0.0;0.0
185.91.5.139;44179.01682855143;42510.69092749698;0.0;0.0
185.91.5.169;13660.22658347411;12656.07476232939;0.0;0.0
185.91.6.82;3141.1921978008304;2908.117771147271;0.0;0.0
185.91.8.106;48230.99470138534;45818.55058671574;0.0;0.0
185.91.8.191;521.58951759231;131.639242172203;0.0;0.0
185.91.87.230;37070.58429717362;34859.4257831562;0.0;0.0
185.92.129.62;10544.015645981139;9553.949356078601;0.0;0.0
185.96.116.204;35576.54905321175;33694.11540032907;0.0;0.0
188.210.126.179;27.227878570599998;1.37209892273;0.0;0.0
190.111.128.228;666.66197776844;429.738044738526;0.0;0.0
190.147.1.233;32680.902957914703;23473.238706573753;0.0;0.0
190.28.165.217;423.361063003423;299.19219017038;416.35704040516003;299.19219017038
190.31.191.15;25.55298805233;10.00738143921;0.0;0.0
192.154.48.120;1.5127658844;0.0;0.0;0.0
192.154.48.126;12.2799873352;0.0;0.0;0.0
192.184.212.203;45.715093612669996;10.073423385609999;0.0;0.0
192.189.232.103;224.952936172;63.016891479499996;0.0;0.0
192.189.43.20;4.68897819519;0.59700012207;0.0;0.0
192.189.43.93;1.5280246734600003;0.0;0.0;0.0
193.162.230.3;4.93788719177;0.579118728638;0.0;0.0
195.215.165.223;3.5419464111300005;0.565052032471;0.0;0.0
196.97.23.181;1606.91332816655;1487.0033264154251;0.0;0.0
198.118.233.236;629186.7234707162;564957.5848579521;0.0;0.0
198.118.233.33;1432992.7506445402;1325290.7300003932;0.0;0.0
198.118.234.199;166534.97958183935;154708.53495596652;0.0;0.0
198.118.234.253;4347.09906578635;3916.5065288577534;0.0;0.0
198.118.234.41;7928.2710552216795;7572.101354592642;0.0;0.0
198.118.235.226;42458.90760422019;40545.51935195832;0.0;0.0
2.230.100.76;127.9001235962;95.2003002166;0.0;0.0
2.248.172.88;8678.43294144;5074.03492928;0.0;0.0
20.158.115.93;192.2159194946;154.7286510467;0.0;0.0
20.203.62.189;8.25428962707;1.0659694671629998;0.0;0.0
200.180.13.22;1717.82207489;130.931138992;0.0;0.0
200.182.1.44;3619.32206154546;3454.5924663564656;0.0;0.0
200.182.65.158;3910.24088859351;3728.811025621099;0.0;0.0
200.182.69.16;49785.717248935835;47202.2886276331;0.0;0.0
200.182.69.26;4726.559877399551;4476.605653763262;0.0;0.0
200.182.69.27;23173.38585853065;22038.812875746728;0.0;0.0
200.182.83.40;5686.5043640231;5436.411619193714;0.0;0.0
200.182.83.42;554702.5816438087;505179.0423390189;0.0;0.0
200.182.83.80;74.15676116945599;28.347730636599998;51.213979721099996;28.347730636599998
200.182.83.83;4232.78450965497;4007.061481470572;0.0;0.0
200.182.83.84;25150.76327324251;13961.76528930589;0.0;0.0
200.182.83.85;23512.234687785993;21701.787948592886;0.0;0.0
200.182.83.89;17699.70321654059;16297.464847559919;35.490989685100004;18.6557769775
200.182.83.90;107653.83744241105;100116.8496608718;0.0;0.0
200.182.83.91;23545.90392111898;22009.893894189234;0.0;0.0
200.182.83.94;50082.85570144179;45167.91605953766;0.0;0.0
200.182.83.95;1710366.8820853524;1647059.0691564365;0.0;0.0
200.182.85.46;2540.47584533656;2422.303676604614;0.0;0.0
200.182.85.91;7062.96849252172;6709.659099574125;0.0;0.0
200.182.89.188;3187.7214908570795;2876.5959739690966;0.0;0.0
200.182.89.95;4.0259361267100005;0.53596496582;0.0;0.0
200.3.246.14;13517.306327837301;12532.408475867582;0.0;0.0
200.65.253.188;269.92392539986;0.591039657593;0.0;0.0
201.128.71.40;1319.62680816844;1256.05607033126;0.0;0.0
201.128.72.24;17937.053441988708;17146.994590782146;0.0;0.0
201.221.48.227;11081.534147258051;10579.694747927813;0.0;0.0
201.221.76.133;12716.126918794222;12173.324108117526;0.0;0.0
202.247.101.127;89.37406539917002;20.136594772339997;0.0;0.0
202.37.109.237;2270.71905136563;2104.7697067232807;0.0;0.0
202.37.164.249;2138.65518569869;2021.290063860298;0.0;0.0
202.37.195.73;7.41600990295;0.784873962402;0.0;0.0
202.37.75.73;6389.81509209125;6029.289007190532;0.0;0.0
202.37.81.12;110.4469299317;70.2502727509;0.0;0.0
202.52.172.89;86.34305000309999;0.744819641113;0.0;0.0
205.67.45.124;1281.13293648158;1214.480161668848;0.0;0.0
207.130.18.181;5.369901657100001;1.29723548889;0.0;0.0
207.131.190.44;0.6959438323970001;0.0;0.0;0.0
207.135.34.101;111.67669296254999;73.94433021544002;0.0;0.0
207.135.34.76;809.8280429839999;48.0899810791;0.0;0.0
207.160.91.160;6.25920295715;1.31821632385;0.0;0.0
207.160.91.166;5.47194480896;1.29389762878;0.0;0.0
207.160.91.175;379.94623184156;133.99672508201;0.0;0.0
207.160.91.189;873.2752799985301;832.683086396;0.0;0.0
207.164.182.225;12.61401176452;1.360893249511;0.0;0.0
207.69.152.220;3.3130645752;0.483989715576;0.0;0.0
209.10.231.107;8332.533359526651;7893.187761308191;0.0;0.0
209.11.204.76;1238.4147644016598;200.03223419203704;0.0;0.0
209.11.214.158;12052.61635781491;11355.73530196753;0.0;0.0
209.11.226.230;81488.13247680465;73350.9426116711;0.0;0.0
209.11.226.42;3.48401069641;0.550985336304;0.0;0.0
209.11.228.122;2124.74179267764;1990.052938462182;0.0;0.0
209.116.20.49;2709.3322277052102;2594.796180727104;0.0;0.0
209.119.105.244;13.347864151;1.353740692139;0.0;0.0
209.119.117.68;235.57901382473997;0.7269382476809999;0.0;0.0
209.119.123.66;78.9620876312;0.0;0.0;0.0
209.119.127.181;3.4439563751199995;0.516891479492;0.0;0.0
209.119.129.72;21.3589668274;9.43374633789;0.0;0.0
209.119.134.120;5.47409057617;0.638961791992;0.0;0.0
209.119.158.213;68.87412071224;19.73485946657;0.0;0.0
209.119.167.24;1318.15791130488;1252.6481151542089;0.0;0.0
209.119.172.94;4.5800209045399995;0.602006912231;0.0;0.0
209.119.18.214;31.60786628721;0.0;0.0;0.0
209.119.187.120;19.7880268097;8.25119018555;0.0;0.0
209.119.187.188;5.37610054016;0.597953796387;0.0;0.0
209.119.195.201;110682.70587920345;102131.39533996415;0.0;0.0
209.119.199.145;2.94017791748;0.0;0.0;0.0
209.119.21.85;1135.7221603389498;379.90903854400005;0.0;0.0
209.119.212.53;14290.464878079732;13524.778366082137;0.0;0.0
209.119.224.109;2422.74904251;0.0;0.0;0.0
209.119.233.48;2.2947788238499998;0.0;0.0;0.0
209.119.239.50;6.73484802246;0.661849975586;0.0;0.0
209.119.239.71;1.68299674988;0.0;0.0;0.0
209.119.239.95;6.89697265625;0.607013702393;0.0;0.0
209.119.244.99;2.09283828735;0.0;0.0;0.0
209.119.29.119;4650.562763219879;4244.219064708978;0.0;0.0
209.119.34.75;13.558626174929998;1.111984252929;0.0;0.0
209.119.35.65;86.52591705319999;0.0;0.0;0.0
209.124.10.217;29908.971548095073;28245.39399146591;0.0;0.0
209.124.101.76;50736.1774444711;48608.649969093494;0.0;0.0
209.124.103.191;17146.91710468605;16407.47451779542;0.0;0.0
209.124.12.129;882.69734382664;839.2064571379001;0.0;0.0
209.124.12.185;97640.83504681132;93865.75722696086;0.0;0.0
209.124.19.9;25175.879955308363;23630.271673178642;0.0;0.0
209.124.20.89;58333.347082121785;53956.490039816395;0.0;0.0
209.124.21.162;30189.32342527877;27232.66124726156;0.0;0.0
209.124.21.245;254823.4057426904;243442.98648825346;0.0;0.0
209.124.21.53;27077.79812812429;23878.733396521387;0.0;0.0
209.124.22.141;1311.6898536694;1138.07845115752;0.0;0.0
209.124.224.2;1470.3810215020399;1386.425256729726;0.0;0.0
209.124.224.74;18408.28084945821;16882.077217109403;0.0;0.0
209.124.225.225;823661.8461607713;788497.1036913141;0.0;0.0
209.124.226.145;362171.65970776137;341148.5021114444;0.0;0.0
209.124.226.170;47.091960907010005;0.532865524292;0.0;0.0
209.124.226.171;8.714199066159999;1.183032989501;0.0;0.0
209.124.227.26;16086.35759354289;15345.760107035245;0.0;0.0
209.124.23.197;176403.5708904473;150633.65721701275;0.0;0.0
209.124.240.249;11003.65924834959;10421.742916107585;0.0;0.0
209.124.243.241;629.6830177310001;461.33375167800006;0.0;0.0
209.124.244.181;176182.37495421123;164178.78675460228;0.0;0.0
209.124.25.161;8625.056743623098;8047.828197474167;0.0;0.0
209.124.25.53;279332.10492135043;244584.95378496632;0.0;0.0
209.124.29.213;507475.7626059847;486518.0437562478;0.0;0.0
209.124.3.109;23248.68273736504;21893.817186353986;0.0;0.0
209.124.37.10;37143.66579048354;34811.58518793406;0.0;0.0
209.124.47.94;12466.631650933448;11878.464698784283;0.0;0.0
209.124.5.229;1188317.9891107522;1126073.2281211358;0.0;0.0
209.124.50.233;571691.8461327208;548221.8787676638;0.0;0.0
209.124.52.207;129392.87877087489;117340.12699129528;0.0;0.0
209.124.53.103;539401.5674591193;519280.1437378435;0.0;0.0
209.124.8.117;17792.35124589844;16516.897916809678;0.0;0.0
209.124.8.209;2159176.3930318872;1943715.8372402848;0.0;0.0
209.150.62.65;1264.07003402434;1146.5950012249662;0.0;0.0
209.160.47.186;32625.61607361641;30764.698505393677;0.0;0.0
209.160.51.18;807584.170579248;733058.0129613805;0.0;0.0
209.160.52.101;48810.317277937516;45470.977544789646;0.0;0.0
209.161.167.202;51062.87074089673;47273.259401324016;0.0;0.0
209.161.169.42;465734.75527803827;425194.4999695631;0.0;0.0
209.161.170.170;26945.737838747184;26151.07679368663;0.0;0.0
209.161.171.50;6206.81095122911;5774.180650713002;0.0;0.0
209.161.190.170;23236.43517494346;18359.050273904217;0.0;0.0
209.161.190.18;6998.95310402866;6651.42965317454;0.0;0.0
209.163.129.55;70673.39706421984;67436.80071828549;0.0;0.0
209.163.139.108;1644.4358825665302;1491.03641510455;0.0;0.0
209.163.152.120;104.59113121;94.00415420530001;0.0;0.0
209.163.152.144;46.9229221344;0.0;0.0;0.0
209.163.154.49;1384851.157426811;1266774.6033666148;0.0;0.0
209.163.171.234;3161.4127159160003;767.7474021914;0.0;0.0
209.163.18.160;114911.67068478175;106324.62024691391;0.0;0.0
209.163.193.140;107.10215568541;3.597736358643;0.0;0.0
209.163.193.163;173061.32483484191;165139.91522789985;0.0;0.0
209.163.222.241;8613.785028455;6270.919084551;0.0;0.0
209.163.23.86;84381.24918934016;78028.14102171932;0.0;0.0
209.163.233.48;15618.536949156229;14801.856040989524;0.0;0.0
209.163.49.36;5.22184371949;0.777006149292;0.0;0.0
209.163.51.175;1.43814086914;0.0;0.0;0.0
209.164.108.130;7835.436582564541;7348.5789298941445;0.0;0.0
209.164.128.91;7867.964982990092;7273.045301432311;0.0;0.0
209.164.180.118;2626.26695632758;2435.05430221642;0.0;0.0
209.164.210.6;33859.61747169886;31558.059215535748;0.0;0.0
209.164.221.36;1725.429773334;1642.2624588010208;0.0;0.0
209.164.223.190;10822.71337508216;10462.24188805288;0.0;0.0
209.164.231.200;47.354936599759995;36.30495071409;0.0;0.0
209.164.247.111;33709.055423711376;18158.426523205475;30146.020412416165;18158.426523205475
209.164.38.24;12960.26206017;11726.76348686;0.0;0.0
209.165.23.23;99.004983902;91.19892120360001;0.0;0.0
209.165.3.82;97168.17522049586;89519.54245568081;0.0;0.0
209.168.1.145;45.66097259520001;0.568151473999;0.0;0.0
209.168.123.115;1574.27382469618;1437.932252880498;0.0;0.0
209.168.124.58;2480.3071022040003;2427.2749423980003;0.0;0.0
209.168.34.156;5.481004714959999;0.519990921021;0.0;0.0
209.168.40.67;2.0949840545700003;0.0;0.0;0.0
209.168.41.61;1275630.8515071536;1210819.677114509;0.0;0.0
209.168.54.133;1134.00578498914;272.278785706;0.0;0.0
209.168.58.24;51.19705200196;20.11394500732;0.0;0.0
209.168.74.147;26.99875831604;13.3287906647;0.0;0.0
209.168.96.60;7963.5510444700585;7192.875623697055;0.0;0.0
209.169.111.107;5978.33728790756;5596.0574150031725;0.0;0.0
209.169.111.82;13192.78907774586;12251.849174506166;0.0;0.0
209.169.117.206;77297.39880564513;73466.11905096052;0.0;0.0
209.169.122.114;60.63485145569;2.04610824585;0.0;0.0
209.169.127.121;386.61813735981997;367.15006828300005;0.0;0.0
209.169.127.140;19826.951503802593;19098.130941424035;0.0;0.0
209.169.127.194;933.3453178401501;839.423894882;0.0;0.0
209.169.127.254;2277.11081504688;2119.776248932465;0.0;0.0
209.169.26.34;258442.07286843276;219625.30231474625;0.0;0.0
209.169.27.126;69366.93024632684;58779.003620147596;0.0;0.0
209.169.33.146;35675.00209805872;33793.35689546081;0.0;0.0
209.169.35.62;314661.6196632647;301915.4868125904;0.0;0.0
209.169.40.70;8677.88505554832;7662.522792819732;0.0;0.0
209.169.43.230;3533.30898285236;3282.050132748364;0.0;0.0
209.169.49.139;681891.7980197727;648427.7398588519;0.0;0.0
209.169.60.106;2779.78634834285;2646.0964679760314;0.0;0.0
209.169.67.178;33328.40156556378;31528.482437135583;0.0;0.0
209.169.68.54;37309.2494010874;30601.050615323293;0.0;0.0
209.180.26.55;2569.56195831381;2450.3054618868646;0.0;0.0
209.180.36.230;185201.9517421957;180389.80937004255;0.0;0.0
209.180.82.202;440.01889228836995;421.251773834;0.0;0.0
209.181.0.138;98781.19802474805;93118.2525157978;0.0;0.0
209.181.0.198;15779.381990429112;14906.835317595156;0.0;0.0
209.181.100.61;30186.45310402875;28369.295358646767;0.0;0.0
209.181.118.21;13303.172826766551;12058.556795121402;0.0;0.0
209.181.127.230;87.92901039121;57.74092674256;0.0;0.0
209.181.13.146;516530.08365636226;487522.1829414866;0.0;0.0
209.181.21.38;1936070.8439349248;1767126.4748573855;0.0;0.0
209.181.39.169;11541.664600370172;10887.969017021684;0.0;0.0
209.181.41.182;449.28288459809;431.193113327;0.0;0.0
209.181.70.10;23586.901903167203;22188.18640708304;0.0;0.0
209.181.71.30;3169.7318553934506;2989.127874370466;0.0;0.0
209.181.81.14;10370.313644407417;9567.69776344036;0.0;0.0
209.181.86.75;30544.226408001643;29134.495496756987;0.0;0.0
209.182.76.44;64657.80186648504;61034.9476336815;0.0;0.0
209.182.80.109;18296.38242719854;16896.129131308415;0.0;0.0
209.188.116.241;49169.315099726125;46642.76170729655;0.0;0.0
209.188.120.116;12073.979616169421;11458.53066445041;0.0;0.0
209.188.120.5;3613.4214401262298;3381.657838826787;0.0;0.0
209.188.122.175;3286.36407852677;3056.1573505366314;0.0;0.0
209.188.132.192;15927.28686334315;14704.157590877312;0.0;0.0
209.188.138.34;58539.28208357735;56265.22541055454;0.0;0.0
209.188.144.242;9877.28571891719;9213.60301971072;0.0;0.0
209.188.145.0;1890805.8140283762;1738010.0183487872;0.0;0.0
209.188.145.105;6237.592220306709;5714.911937712954;0.0;0.0
209.188.152.15;6663.71798516182;6130.061149597109;0.0;0.0
209.188.152.246;9641.500234597492;9159.63125229238;0.0;0.0
209.188.153.255;54799.64327812059;52467.14019774967;0.0;0.0
209.188.153.44;29.34312820436;13.40007781983;0.0;0.0
209.188.155.62;4776.4449119580395;4563.672780992368;0.0;0.0
209.188.156.227;340299.5939254687;302182.2671890372;0.0;0.0
209.188.177.84;1220.01600265929;1101.4983653976708;0.0;0.0
209.188.20.143;11216.746807098505;10729.622602465271;0.0;0.0
209.188.22.39;1888972.1050262777;1736416.4123534705;0.0;0.0
209.188.23.24;1048482.5870994576;933218.4407706552;0.0;0.0
209.188.23.3;332365.51213263435;270396.3141440864;186161.3214016158;169099.59602353454
209.188.252.146;6852.43058204618;4738.00110817;6851.2735366818;4738.00110817
209.188.27.179;6155.93695640226;5661.3724231800115;0.0;0.0
209.188.44.218;67239.20869829573;61694.0612792973;0.0;0.0
209.188.45.131;40089.35236931515;27796.711444863744;0.0;0.0
209.188.47.11;10687.528848631498;10223.11234473201;0.0;0.0
209.188.47.86;901537.5640393181;834512.6092432889;0.0;0.0
209.188.49.83;57825.28114317582;27789.649248150243;0.0;0.0
209.188.80.204;24912.24908827155;23670.869350431567;0.0;0.0
209.188.9.118;18137.62307171879;17317.807674432806;0.0;0.0
209.188.91.193;1324.1899013539;1259.8326206179881;0.0;0.0
209.189.135.168;11036.50450704879;8533.375263211647;0.0;0.0
209.189.200.199;312360.3277206045;288491.3582801558;0.0;0.0
209.189.200.2;2634.06300544152;2510.672569270586;0.0;0.0
209.189.201.131;411548.6834049092;380641.7653560417;0.0;0.0
209.189.203.124;21622.127771341457;20648.091554639475;0.0;0.0
209.189.205.83;3876.44791603758;3722.5697040520654;0.0;0.0
209.189.207.13;57630.348444032774;55214.95676045878;0.0;0.0
209.189.207.201;70047.6891994512;66641.67928697528;0.0;0.0
209.189.209.111;11711.44199370659;10860.586643233099;11710.1550102166;10860.586643233099
209.189.209.122;0.743865966797;0.0;0.0;0.0
209.189.209.71;122318.88818740027;120819.70143318688;122317.77215003151;120819.70143318688
209.189.209.90;55850.04854203501;55338.0801677782;55849.29442406931;55338.0801677782
209.189.213.108;18543.245315547858;18335.2692127207;18542.5283908805;18335.2692127207
209.189.213.114;43103.531837466515;42743.9761161954;43102.7288436921;42743.9761161954
209.189.213.117;28940.725803381814;28641.119718556998;28939.954757697;28641.119718556998
209.189.213.126;8323.27198982012;8229.2518615768;8322.273969648;8229.2518615768
209.189.213.81;42626.914739614105;42178.68018149259;42626.0716915184;42178.68018149259
209.189.213.98;70649.96409416024;69862.9999160844;70649.1990089399;69862.9999160844
209.189.225.97;55726.130723959366;52721.661567682255;0.0;0.0
209.189.230.170;24522.228479370155;23135.142087926903;0.0;0.0
209.189.232.176;6943.209648131599;6570.425987237109;0.0;0.0
209.189.235.201;19147.70221710363;18163.420438773162;0.0;0.0
209.189.245.105;64594.50984000607;63046.828031538505;64593.68681907101;63046.828031538505
209.189.245.112;5023.32282066141;4771.026849744991;0.0;0.0
209.189.245.123;25615.56172371119;25357.7172756172;25614.7527694723;25357.7172756172
209.189.245.67;10716.93086624986;9943.696260450499;10715.3697013939;9943.696260450499
209.189.245.68;109745.64194678022;108591.85814858909;109744.80605124189;108591.85814858909
209.189.33.91;12.36486434933;0.0;0.0;0.0
209.189.97.122;307629.742146011;281201.7550471119;0.0;0.0
209.19.1.36;116898.16308021532;111324.89466667436;0.0;0.0
209.19.121.146;5087.9979133617;1369.716882705;0.0;0.0
209.19.14.125;23807.11054798261;22809.796094876194;0.0;0.0
209.19.14.245;1047549.8704903071;975809.7143166902;202455.1851749255;184810.3098869658
209.19.161.134;45.077085495;32.9747200012;0.0;0.0
209.19.173.77;6543.356895444171;6191.4889812375095;0.0;0.0
209.19.2.141;40875.72240835498;38911.406040188944;0.0;0.0
209.19.2.157;605366.6167256923;560678.5585882228;0.0;0.0
209.19.235.175;2681.32925033641;2550.1241683951107;0.0;0.0
209.19.7.254;7209.72275734805;6808.609485627811;0.0;0.0
209.190.101.79;5.63502311707;1.25670433044;0.0;0.0
209.190.121.14;161234.96580118194;139256.69980051572;0.0;0.0
209.190.125.26;346.17900848420993;328.756093979;0.0;0.0
209.190.148.147;583211.8911741872;518858.95943642425;0.0;0.0
209.190.169.216;118.47424507136002;87.65769004816;0.0;0.0
209.190.170.133;54.21090126039;23.87595176697;0.0;0.0
209.190.171.149;2458617.5189022976;2310534.4603065397;0.0;0.0
209.190.171.93;0.748872756958;0.0;0.0;0.0
209.190.171.94;10542.177438740331;9893.283367154361;0.0;0.0
209.190.172.147;346283.5464478563;318941.2796497028;8273.141384122178;7715.158224108351
209.190.172.148;60353.32918166958;51645.82943916395;0.0;0.0
209.190.172.149;34493.11494826786;31951.5857696658;0.0;0.0
209.190.172.155;106355.15213008657;93385.86997983264;0.0;0.0
209.190.25.60;490.23509025542995;467.572927475;0.0;0.0
209.190.255.207;44195.39093971992;42631.09922409902;0.0;0.0
209.190.65.2;40655.09605408114;38665.17496107624;0.0;0.0
